query,place_name,formatted_address,lat,lon,vibe_class,place_id,photo_reference,types,osm_image_path,dist_to_park,road_density,road_length,traffic_level,time_of_day,sentinel_jpg_path,sentinel_tiff_path,populartimes_peak_avg,avg_temperature
Wilson Garden Market,Krishna Super Market,"19 15th cross, 5th Main Rd, Chinnayanpalya, Wilson Garden, Bengaluru, Karnataka 560030, India",12.947259,77.6007843,not_my_vibe,ChIJixvomMkVrjsRbsE2JQdsKwo,AXQCQNQKaHosFLiLQUghNMoNpCQFzsb--NXFt0EfUemmRQM8AivZU8giEqOUth8_G8EIl_UcZH8zZCCrME1ek_gNgDr7ITSWTJvImY84bBqqe9e1nE6fp9MDMUVDD0WvG7xGOkkegKo7DT-7G0CP4ufJteVveXKY0gXJp1VOHKXNi7bFVMbXL279jJZJHE3Vcd2No6Hr9LVTolsyVLgPzj8jx3pC1NUK9caQGrsrgq1pPwPKN6adkbVhCGG238iA9Q3x1Owc6xoYhdX-1L9PFVNYvk4zTxXAKCjhPJAiTOxcktdlEivDMeczbIVHm1bZwQOGM6TH7-w9Gykh2dA2F_AQqN2alhwcr61ICWaC7uhA3qNaxjK2INYA1KAEMCgXrvVs2RenN0qi7PHdlpo1ZTHFmgvTW4n-0foCLNrR_wJZ9xJsJhoimRmrryAqRPqU1rm8j04zwvjxapxqaqHhqqZkk8ZUkRFe05LruDIrdGXKradnm5WwLyHbKDkPN9ipPNg0Vy3Nmo_lyd85BEC9QpUHSu6obK1c6Oc1LpGCUBil8TY-cjETvsEfaDtMwKZ0tZISs5B8JUHg,"grocery_or_supermarket, food, store, point_of_interest, establishment",datasets/osm_images/not_my_vibe/not_my_vibe_16.jpg,393.2598648,256,12809.3,low,afternoon,datasets/sentinel_tiles/not_my_vibe/not_my_vibe_16_sentinel.jpg,datasets/sentinel_tifs/not_my_vibe/not_my_vibe_16_sentinel.tif,53.6,28.19494709917294
Bommanahalli Bus Stand,Bommanahalli,"Central Silk Board Colony, Stage 2, Bellandur, Bengaluru, Karnataka 560068, India",12.904617,77.6302,not_my_vibe,ChIJVaDtMOsUrjsRCDZztq4AGwo,AXQCQNTw9-JSa_AilTQvU84rWATzOpLhnKFbdgNqO8BzeLkfPLop88gSb0Vj05S5XmNZdERh2dW5RIzbqlbalOGZvudZQBTVX3y5FsHeYpuMB-XTfxvBX6tBzrghldzCRsjAyCuBW_y4L9U_9evtozNoqbr_sEr9nmP07XMB7YS24UKoed5UZccjVaBW-vdIGadr76f5ZKWdkgL3TNtNBnyJ3TEG6ATgutjnulEmLGvhdQRdta-zSKQTDJPZo8yH0mgBJ3GqHAdqiicC6PnkHy8cpIy8ELRGIFBjuLehja_CZTZS07urCXHsdZpY6_9dfLQtsYMM23AXFm7J0Rt8cBAQCFhOLPHTGzsf50HlykuBU5Cm2aiNoSz9huodtkpigba2yWxPnxGZAhiUgAP64cUyRcxxqyZsLsqa5x5kh4m0F5eJrQBwAu_PNgMXffHLVXWxxqUmlecrA3CdpQYFO0FCruEqzGxFH8kRQHJBPcXkXpDeJpumuXZoPuHsDgBnCX_orpjG6zwVSj7tJlPtBuInHxyAFV-DlUqHf9h-EFRLaf--Moj17EGkIrfK27_Al14nTe6r6e-W,"transit_station, point_of_interest, establishment",datasets/osm_images/not_my_vibe/not_my_vibe_17.jpg,607.2595503,214,10717.2,low,afternoon,datasets/sentinel_tiles/not_my_vibe/not_my_vibe_17_sentinel.jpg,datasets/sentinel_tifs/not_my_vibe/not_my_vibe_17_sentinel.tif,56.9,28.19494709917294
Marathahalli Market,Marathahalli Market,"XM4V+HMP, Jawahar Nagar, Marathahalli, Bengaluru, Karnataka 560037, India",12.9564655,77.6941986,not_my_vibe,ChIJGR-dGMwTrjsRE4lUywCeQl0,AXQCQNQmAVQpno_7XTO9dAVTcsyeEj2yGoRrt-SKjFNt4IPuAQqbVR8T5HOgj0bPDdTe69PqQ6cpY386ruvHdWPbNGhDWNNU2fGQ0rMxiYScOxXyHZY2JdIdgy3GHuNbMJDjGZjjVDbu0_8Bv6pqW6YIk7r1chxyknyQxrrwfwYs1sxiWf8p_gfAjNALNji7HPVp9EqW5ejd5iSu2flLMkaVtdWdS3eJIDICCXSm-y3K5_qZnE4DdwH4_UPYjRffwoIYtKzmj9KrAgn8GmM-zyzIMjIlaMFXJGASm7LzIEytQjQCiCQ6dOjb18nyQpzJZ9wCyvO6sTtJB414uCuZEeun-yKX0kR0hlFEHybVXRnrc-RyzOw6q4-pN_GDV8av0gx2AOXd638CLbS7BFbU7U7Zfk9F_h6xgrg7vixnKmSB7ejrv5m3N9eBviTXd01ki6Vh_VdwZIiU84jweAw3cKbrY7LcSh39PffG2gheA6WJrTEIooP2mQ4CXGR0kQwf7-F84vlcw5lKP6xKFF2GvQLBAswMZ4KtYUiEALFySVOr725HqliiY7W42JxKRY93rXsx3N3t7xCL,"point_of_interest, establishment",datasets/osm_images/not_my_vibe/not_my_vibe_18.jpg,222.7788467,209,10466.1,medium,evening,datasets/sentinel_tiles/not_my_vibe/not_my_vibe_18_sentinel.jpg,datasets/sentinel_tifs/not_my_vibe/not_my_vibe_18_sentinel.tif,61.0,28.19494709917294
Ramamurthy Nagar Bus Stop,Ramamurthy Nagar,"Govindpura, Dooravani Nagar, Bengaluru, Karnataka 560043, India",13.0128668,77.6625288,not_my_vibe,ChIJk2eo_ygRrjsRlU1Q2V0wyVA,AXQCQNQ9mNz3EVt06MIfCo42NY3T1o01LyKs5z0Zw3seelj-_5E823LWSnMZA5i9t8ucRaATEflumSrm3YFg5MYQI71vDtds3URvtZ5FVNpk2dZ-gxQhI8eYekDH24cPwYn4HneIqAgwjsHjG1To-dvnUBGfQAf51fmszmvh99yLh5dbuONcm8L2snZDHtTWUII6Mr5-SW2hyOluApdO8L8_kN5s2A2A6iyatqnfP38m1XN0fhdB_g-7g7d46eO94ii1rbM2aIz0eKl9CLLd3b78O8TjX7nfHdCAyS7XkNiWhTr0IyogVeEysUhraW25ZaHEY0ZkYQd8cXhjz2aD5Xpe1ftXGOl1fvgWfu5j8TCL7d-vd56hFDNAW_3qma8SoWMZFv-oHO22uvAeyt5NKaTO_YuE8ExQYCYsQSDfOmf2TG5P2HzX2pODJz9EUODI5zmTlzsoyIvG4P2I4jA3IWvjZow79g36AdPKUSd-iVKeuNmlmK-Op4EFjFAEENzWUoP1xkRXiXuN4rBM9phsg2smJb2wh8rmhjpQA53aXKe2wQGyJzQVE_kccc7nUjoDskuhctJt4gh3,"transit_station, point_of_interest, establishment",datasets/osm_images/not_my_vibe/not_my_vibe_19.jpg,64.53614839,231,11565.3,low,afternoon,datasets/sentinel_tiles/not_my_vibe/not_my_vibe_19_sentinel.jpg,datasets/sentinel_tifs/not_my_vibe/not_my_vibe_19_sentinel.tif,51.9,28.19494709917294
RT Nagar main road,RT Nagar Main Rd,"RT Nagar Main Rd, Bengaluru, Karnataka 560006, India",13.0113522,77.5926152,not_my_vibe,ChIJ-0SkgkwWrjsRny4P7A5EZqg,,route,datasets/osm_images/not_my_vibe/not_my_vibe_20.jpg,914.3563101,165,8261.2,medium,evening,datasets/sentinel_tiles/not_my_vibe/not_my_vibe_20_sentinel.jpg,datasets/sentinel_tifs/not_my_vibe/not_my_vibe_20_sentinel.tif,81.0,28.19494709917294
K R Puram Railway Station,Krishnarajapuram,"Outer Ring Rd, Jyothi Puram, Krishnarajapuram, Bengaluru, Karnataka 560016, India",13.0006296,77.675196,not_my_vibe,ChIJ0aGCwD0RrjsRYYkg4RGrIFU,AXQCQNQrwGhcSoY6zEZ_XfKhFSpAwSzHoFUjsrrDvud1jeUNmkg14Fb7P66HTW1xYvIl68DQ820o0loxwzh_hxutQfOWB_H9X23spxpOH2ZvuClJY-GzIZ4KEVivxBNjNOzMlXhAVgaSSvbbtqPa_Ik4TNV4QpDnqqmvEWEf_7cWvD3D7Q2gW8RZGgH7oA3J43Ty4SzG-Btz1afOU3-qpHcumIH9WbGQWJHx1pZBw4PvKq29pdYrvDBVFqwJ8QGEoNABqam4H6fDXuGc2q3zVxTmod-KVoWefnsYqYYPgxLdq1l99QeM5NQM2AKmClYJ43n2wJCpWhMoCfgreMWrYGhdAEOLnmNuUwZAnQZpRnR2xUfpSA8SpJF2doZ27y_WaUYOvk7gTu3ZHqvoqJCg2KamssueqBP2rcZiVAxO3Ob3BPc0qfLLuwpfkXp-WyHV1uis8iGLPuUpl4HiSMEqp79_saI2CYJccdfg1RSzz7f4z-GskPoxpyYzw14tp8QW_2-IRhDaIbugrjuhG7GnXzAGU7x5Ce9lCH6FESA14e1R4FRpGzLikyop6YO2XWxbVvhtqohuueQ3,"train_station, transit_station, point_of_interest, establishment",datasets/osm_images/not_my_vibe/not_my_vibe_21.jpg,463.0032518,215,10761.1,low,afternoon,datasets/sentinel_tiles/not_my_vibe/not_my_vibe_21_sentinel.jpg,datasets/sentinel_tifs/not_my_vibe/not_my_vibe_21_sentinel.tif,58.5,28.19494709917294
Tin Factory Area,Tin Factory Metro,"XMW9+MC2, NH 44, Krishna Reddy Industrial Estate, Dooravani Nagar, Bengaluru, Karnataka 560016, India",12.9966024,77.6687231,not_my_vibe,ChIJr33-xF8RrjsRJZwakuezHAU,AXQCQNQ-lr_wJvmCmfbzLWhAnWm629GC8_Epv_9nzNCzaoYuDRRToqOvVe9SB3Zn2HplrbA8V8YJR323xBE_Bu0w6Uy9Nse4uaLQiLmQLX7RLZnAQ-6BESFuRDBYsGTVxeDwwLdrrEfZCQDcdOVkMP41Hu-YCt8OxaUsc55u5P_hoZbGEcEqtCCffJ_vFkgnb7jES02qKa7ctebD0z4KKKBd4vHqhDoAGZ2dR1TP3_qd5gv7s7YL1MKsmLQNPTzrsmqzwUdniWW_A9XoT7NnJ8VUUv_h8N6j_rOrvTbaIbAVDT4Ll64OAos1aH_tPgP20uORxi81812PlEv-mkWYsIdZA_PZxTZ3sU1dsbtHsMCi8JHr28D4SijIWtHcAbPxPa-pHmNJJ_ZH0EMbSnVWlcfmP3HZd7STkMmvo81Peza2J3wZfTLPGL4pvBIv5wb_EQ2FkI_37MoDFvqcUgSB7Awe2gsNz0hXf0CQ35UxFYXsceAaq-FLTyryaQzwZlFEpC4pUB4zoRVYdoI_RFWgGH9usxfSmek8aZllfLXK_ldXgRMTmFUFUOE8A0lMbL4HY7pqvWCDIQ,"point_of_interest, establishment",datasets/osm_images/not_my_vibe/not_my_vibe_22.jpg,582.8821196,265,13256.8,low,afternoon,datasets/sentinel_tiles/not_my_vibe/not_my_vibe_22_sentinel.jpg,datasets/sentinel_tifs/not_my_vibe/not_my_vibe_22_sentinel.tif,48.6,28.19494709917294
Banashankari TTMC,Banashankari,"Kanakapura Main Rd, Banashankari, Bengaluru, Karnataka 560070, India",12.9177449,77.5740568,not_my_vibe,ChIJCVIo0XkVrjsRnYO_PrNckeQ,AXQCQNRm1HeT2gL-b5jBdZ4f-LNW4QQWJpezUo1ivfnGT6nqdyutmRhU5AplRD2Xbl9m_OC9c2A5fAoO1lTbxsdclkLAEq-DxrT8AW6Bj7-T_gZvQ5SwxOV4LbYwI7SXtF2DMcxZXfe9aZ2gV1Y0Sb4jhnTEqe_AhH8LYgADsprFx5bEgxMI5Z1HXwc-ntSxeqzCxFM1zZzHQiWx_LTaMGAqKzL3ssiw92AkOJShOMTo6AVR7f2wQgdFGxZCV2i4bRTlpVJh0y-UvNgaXh88jweQsz-7-2wfCjvR7wOLEQbnoQzY07DFCOQdGFcfWjPtV1aBbf4cK-obomkrcdSW6sIrEB3ZhPF4LBwVfrgEyBLKXLci0Ool1-7E3LjUjLiKbtSSG0O3gdmb3MxXPpBGu-FvY7_1oJvf4CG-xKArrw1wToBZMIpLGoAc_RpMdLivmK5u9pXIUDcJpIhBVbt_cD3-g25viCJDgPjfRx8NgcZGsxVeFHOnsibyI41xHXfgRpWfz8u-RhyVz5U2pkYgOcHWJRqAMAaz7VW-r9mpAYb-BZHr36FZ7nS4yhqUB3bKC9wkUr3nc3CP,"bus_station, transit_station, point_of_interest, establishment",datasets/osm_images/not_my_vibe/not_my_vibe_23.jpg,270.0832096,228,11409.4,low,night,datasets/sentinel_tiles/not_my_vibe/not_my_vibe_23_sentinel.jpg,datasets/sentinel_tifs/not_my_vibe/not_my_vibe_23_sentinel.tif,37.3,28.19494709917294
Kempegowda Bus Station,Kempegowda Bus Station,"Kempegowda, Sevashrama, Bengaluru, Karnataka 560009, India",12.977557,77.5725832,not_my_vibe,ChIJxcPmrRoWrjsRey-UhOBleNU,AXQCQNQFrMNGUoivQWOwPS2T_bUILuBVl5CHamiR_bx5gp6ZIZLUIDeGRtyBUeIPgTMkW7Z9uO9FtPYYQVyRJ_Ysy1KagerikIOE8_nNATRQ0N_pgKp0z3vcfQCRuPbvlgM93ZCTLBdaJ2cyF4v4e9xrP5OFzeu_Ty6zmhPctNh6LpMr0ABAanCSaak-b_3YAS4E54in3eoevKfR0TqQkerpfjaED--u_p7A3yUL4oUPP4KlkewSsMdX47jdMWvpZg83IRg7w56OyonPG_Q1-1Gh2Wk5R1xy6Cvbus7qp0Cm_zwuAY92S2padb8S6Cax5TdoelyxlUC4hKCVv-uRHja7PQF-d0BFFd_8its_xpTMxs0wDbWrQvSot2rWujtGb9FHPpca4zZvoQkQnv2w2C9ALksCNNl9ficZdrs_hXsmm9ycT4YgVDi2bro1OBgYF9hcomi0dGQ9Y-UdplXBU93vmyQQoqmEqqSKvjhVCwNg19iyt7d47cAiTr1cJLOz5kxEX0yhw7WIIYDe6Sk6jXjrqtCKN1xzzqdGuTwZYfGCKA8DsJCV86wMCSGMVOMblkYoT27lPw,"transit_station, point_of_interest, establishment",datasets/osm_images/not_my_vibe/not_my_vibe_24.jpg,236.4347615,118,5905.9,medium,night,datasets/sentinel_tiles/not_my_vibe/not_my_vibe_24_sentinel.jpg,datasets/sentinel_tifs/not_my_vibe/not_my_vibe_24_sentinel.tif,25.0,28.19494709917294
Yeshwantpur Market,Yeshwantpur vegetable market patato,"2HC3+P8F, Dr.Ambedkar Nagar, Yeswanthpur, Bengaluru, Karnataka 560022, India",13.0218142,77.5532912,not_my_vibe,ChIJdRwK48w9rjsRQ19XS22q47c,AXQCQNSaGgiquCM_nGtFu6AJCQfVqn2QQTxsLRgJi-n-3QsOc41pnEnYuZgQ34m0mRkMwerxUZlJhAeqpGpwlADOJAUl0IOAdoKh1CoSU0JR0Ce0XydrYWscO__nX2RBbeUAeynxPNZaxs4mtVqjAiOVGxj7E12CLtyDXVuyCR6V8bhMVEVqTj_gaUx0KJ-Hm8Xxzv3Ff1CpgPZuKSSnUoCHuZkiKpwnwa8uRJKNkzQLDCSNqvSN6ajJ3qXhz-emqdr6WfDKE8gTw-3DIsH5iLch_8znqep9s_UZtBnuKNA8S5lXBLC6E2fLaSWPUli9wHvdQv1tZ42dLuqU9gXuF-kbAT5i14RjO6HE44MlwGuzskpQWPSL5-Yvavbxyx_tRrNwu1jF68q1OqesRiB-wD-ouRPg5FBF2h9ZXfaSpWCLrpnD9C1Z-ROzfZDIBhuo-uN5xrwcx00LuuNN35J13XJZ_DFE5QDsO6abNQe0RGLZFQ7P9CDs927Ka7hLWoJRKErqXN5ztCbzgfKyAuZQOzJPN3UAbZjFXBXrsmo_QnesP6jt46HksKicGFRj,"point_of_interest, establishment",datasets/osm_images/not_my_vibe/not_my_vibe_25.jpg,252.9943685,228,11409.6,medium,night,datasets/sentinel_tiles/not_my_vibe/not_my_vibe_25_sentinel.jpg,datasets/sentinel_tifs/not_my_vibe/not_my_vibe_25_sentinel.tif,31.9,28.19494709917294
KR Road Market,Sri Krishnarajendra Market,"Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",12.9656896,77.5762088,not_my_vibe,ChIJ_xC6VOEVrjsRy_ZNwGx87Ac,AXQCQNTlzbgp1TXGuzwEBCgR-m3e_aq1XhMramBuePwWpJBdXBcimpdZBUU6mtNgS_rT7n2AHuwxrpFUADJT_lsNUHdexxQ48O4Yb6Y95V8xehrTmi-M5CtQSQ8GeUL0ikCT-ekN_8d3C_yiOd3P24xqzLBIbNbcd6NjNzYfuMKBNM36kWGoasHQsoXQyjCaC2G1ez-_WN-5_HgwR7ryAi-hwjJiVaa12hXUR83Z30WAVCmpvivXY7eoETnkLhlD7di1M77nuwIPUBbAJTTIi8qjf3oGrCyertD-dm-sok-DoHrU7008lzbnK7rYtEWyEvAgletHmRXXMEwB1IECuuzyoQcvPs8it5JFPmt1Jj7I4QJYvB0xBKMB2TK8sFKPq-IIy6MYVkVoWX4K9V_G_X40GN9CxbXLWzCDrmDB-D054O4xS3UUDRfL_rTI-KZSuufiw2K4BgtA4Ia1rD9a72etZUNEROCWmFermdOa15mpsYf2jxQzkIwxgFUTXJya8L-Srq0dOXaLKiyzLwkp6wCvAbva6LSXtBcQ5XlpFhG6xj0fJjcI-B1nKBfz06_nubkl423V-gtvDfDLGw,"point_of_interest, establishment",datasets/osm_images/not_my_vibe/not_my_vibe_26.jpg,212.2148384,332,16612.0,medium,afternoon,datasets/sentinel_tiles/not_my_vibe/not_my_vibe_26_sentinel.jpg,datasets/sentinel_tifs/not_my_vibe/not_my_vibe_26_sentinel.tif,58.9,28.19494709917294
Shivajinagar Market,"Russell Market, Shivajinagara","MF Norrona St, Shivaji Nagar, Bengaluru, Karnataka 560001, India",12.9851187,77.6056615,not_my_vibe,ChIJwQdZj2EWrjsRvUuO1AgrS18,AXQCQNTMqRbdinBAHXdBLlVfZWRNzQ5sLOmDdiivl99K6Dg7MxFXsW-Y0EKZzP5oU1esP_Xi3y8rrIo8WuzAKNBfJP4Wh4-JtHwwfz2vQMWR04YLMYTvfN44cHDThS0qXJd7AE4CZJCH1k98tJcO5kn-55ONavOLzkeWTZjPq07I6Y5U2DWGjYRFj3gQBX3DZ9InhRkzXlzE5UmGqLU6M64SBbTsG447NuTdvDz3JZx1avW2kVo7Fu6WOht66kmto6ui2uJbGPPFBzitpIvJxyepFv_0R8sSuR0l9JatrejVkJ0LtKLyHiRRljLlzyIvFgeNv7ywL-Iz0ad7A8NPc_RTX3Pj3Z3U3KTJz0MFw0SucBLKqAVwXBghgTtGIfAGuI7MwPh9aaY1zjB4MOUyDpW8rHojtORrrkDVyIHLlRZhttzfwhDvo9e_uxwJ7rBJ2Z0lP_kJEu2_sp6sCzzjXTEWccoknTVEnxQFijcin-HcBpoQ7LbBS4BqIQRaU2VcTs7FUZIRYifPG44qK_gY0ACt1HGUF-RZIcOXBsY1vyOyYW3zzNBUrKc6Q-UY_tcnRwfvbh7tvpE_,"point_of_interest, establishment",datasets/osm_images/not_my_vibe/not_my_vibe_27.jpg,683.9008147,335,16761.7,low,night,datasets/sentinel_tiles/not_my_vibe/not_my_vibe_27_sentinel.jpg,datasets/sentinel_tifs/not_my_vibe/not_my_vibe_27_sentinel.tif,40.1,28.19494709917294
Yelahanka New Town Bus Stand,Yelahanka New Town LIG 3rd Stage Bus Stand,"LIG 3rd Stage, Udaya Layout, Yelahanka New Town, Bengaluru, Karnataka 560064, India",13.095693,77.5790448,not_my_vibe,ChIJU1FbVEYZrjsRAzEhO2VNAbI,AXQCQNQ8uieGrGO-eKrTdA6PqL-sA6Md3jR5ZCW-hLrc7lLJOpiT9MOudH0e9rt2b_2_Wn6SwjJwfkvSaRZxQtxnwAg9-S5u5f6Q0-Yd8D1mry4wjdkLxXnlYmhX-wvlW_1_OVi10sahK3ABRoUE-Xr47-AKe8uCgaG-cZnC0eUeZ5g80hfXgKCsa8sNdqYQJ3AVXfx28Fzqo6x6xphc3nV78Lo22HXqDIsyjXVfwpsV24g_knSSDhUQGlyHQS9F93cUktZeU9NWhZTsZg_fZGdqqvwGAF7-XcneDr7Iz5Z9RUjzooA8slG9K_iE2f63qNXQKUUoD8XJINqMsTfK4rCy4y3Xex-cFWNCYvdLonEWYDM9Zr9fPtpxjvqqzM72ar1nR3ApAfYgZpnkNEkTjyo8bXL1kUsi11LZ1u8jE6ojENmcrk3thAOjL45CEclPbvaMGFz9wqR0_1UFH__SRtppl7JnwaZJ4zyZcU8_REy_dGxyNhI-C-eQBxTMKNzgKqhjgYi_vQW2KUwjA_3Ote9sJmYpiA1YL-Q0hbbSBEIEVUxWE8rllTnMuIjWCGSlaTfA69hugkR4fT9ozA,"point_of_interest, establishment",datasets/osm_images/not_my_vibe/not_my_vibe_28.jpg,86.11215461,298,14912.6,medium,evening,datasets/sentinel_tiles/not_my_vibe/not_my_vibe_28_sentinel.jpg,datasets/sentinel_tifs/not_my_vibe/not_my_vibe_28_sentinel.tif,87.8,28.19494709917294
Kadugodi Bus Station,Kadugodi,"Kadugodi Flyover, Gopalkrishna Nagar, Maithri Layout, Kadugodi, Bengaluru, Karnataka 560067, India",12.995696,77.7584914,not_my_vibe,ChIJ_QF0uxcOrjsRHWHibS_Qtv8,AXQCQNQwZgKvHhRfgNHX0Qs8YXENT2uLaMfAnPZhtjpKVAyLxc54x16Y5A9JHhVBDCD5Wdo28PJtua2cyFxV1sQd-Q9SYN_0U0DIGaSJ3qZ5BBHEDdZTvPiCNSVWhNGgZzfuavGXJZceZki2umyxPXUdN17yS-X4jmgna34IQGfF9PNPzJCLup6K2-QxR_iPOnEI1ZwXllk2RU7RKBSm4PP-PHYPl5vZrikR8GLgZOGFCHC-6ciVjxdKXwnUm0qrqjOwS1Wh4CS30JDAec1vl9dshHMO-QM3VhyrKBBVtqjWGYW3RffL5PeV04NQRVc6IPIqDVJL2IAQVJm2i-oa74pd0xBF0IgzZrTxtmq76Y5okRPuB4CwnWBm7WXapWAfbBx3ZqlfOJW0s9Ua-rGDwSi2fKQ8Cf0GTjBAW8318FdurpdgZqIlSxYp6yXnItH5n7me5LHjuAvpBOYOPe8f3gHY65DTzLVVE0B_7XJlGLAlIDJHV0jfsJWUN48BEqn84JwM9ZFDfjXVqWbS--kU2Yo7gf2K8EfCPBstzLEZ4uk6K86Xz1OUMMw0zPcloZ8kESJh_pB35T_U,"bus_station, transit_station, point_of_interest, establishment",datasets/osm_images/not_my_vibe/not_my_vibe_29.jpg,67.33519562,140,7010.5,low,night,datasets/sentinel_tiles/not_my_vibe/not_my_vibe_29_sentinel.jpg,datasets/sentinel_tifs/not_my_vibe/not_my_vibe_29_sentinel.tif,21.2,28.561202961911437
Banaswadi Railway Station,Banaswadi,"Munithayappa Layout 4th Cross Rd, Jai Bharat Nagar, Jayabharathi Nagar, Maruthi Sevanagar, Bengaluru, Karnataka 560033, India",13.0058933,77.6281855,not_my_vibe,ChIJO2OU_OYWrjsRbHkR6ZURnsQ,AXQCQNQCkywxWX4WqJv6bZ_0EzvEfD-SBnICjL1XckjS78CKzuVhX5MXUq7jxhXDlauScr-EEH3n18-WVjqIqwnyYc4qWTXsw2CuPyTezqH3KUwsMuKtGdXXy-j6hqHPZpMj25WCGatW6NnVuacfQd1H78sZAky-spD38VNQFfJnrJXs4rQ4EPHpsStg6vY-4ryvenluNkgPx205TODIu0CCoS5vdo0ac6BPNDPhm0XMU_tLdKZH13M7ukJeLzMaN5NxZKrlOMJLC8fK30jRJFWdWCnHWPsI9kKGhd7g4W7PjUZPmjZqZmP4gAKy1eoU9M1r__LAiZlXUHmpGMdZBnQBLZtqLAL7k_ddmSH-j7MZUNmcgUymMBPOHxMfmn8GdTQ6eCZ8cNM_e7wQVA0FUn9UyJWQj8o_0kjV0G5hf2FjNZLmNgCZeRbWwajZ7LBRHRqMyX3LOkZdOiR-Ni2anshJOTtOYSqU-mROvqj9WpJb8ivOi1KiOWHA1rrivmj8gSV6WwudKiS53s0bkkyloQlx1GAFfytwBYEN_ueMoHwZ53gOznRRXVcEXRd4BdTodPhJZ5ytFFvj,"train_station, transit_station, point_of_interest, establishment",datasets/osm_images/not_my_vibe/not_my_vibe_30.jpg,166.290081,394,19715.4,medium,night,datasets/sentinel_tiles/not_my_vibe/not_my_vibe_30_sentinel.jpg,datasets/sentinel_tifs/not_my_vibe/not_my_vibe_30_sentinel.tif,30.4,28.19494709917294
Tannery Road Area,Tannery Rd,"Tannery Rd, Bengaluru, Karnataka, India",13.0050714,77.6123229,not_my_vibe,ChIJeXjvcPkWrjsRSnjUIvdximg,,route,datasets/osm_images/not_my_vibe/not_my_vibe_31.jpg,470.5793055,243,12155.9,low,evening,datasets/sentinel_tiles/not_my_vibe/not_my_vibe_31_sentinel.jpg,datasets/sentinel_tifs/not_my_vibe/not_my_vibe_31_sentinel.tif,64.4,28.19494709917294
City Market Flyover,City Market,"20, Jayachamaraja Rd, City Market, KR Market, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",12.9643092,77.5771215,not_my_vibe,ChIJz3N0KN4VrjsRSl9Fva0DFl4,AXQCQNT1_bB2Wv_rqEvkmWFoSSCKHfM6G5bBE67mrCHLLCbgFohC8CN_9K4u0nbCkbQ7mfUZRAfCAuZSuICBCBmQxrPn-YuRtlzAMe4WOkvhXRmssNC-FJiKD1ZIwpVTIhRBKfdHb1zD-T9FIr47HLnwUI3E2fIPteonyirbLYbqS0UsbhHnuA3OI9v9-P_zMu1Wb3TRnCdtL467hHJI7u3VqV97eFsoZN4SvV_FvnmnMzi9fn6HPnsjJPRbXpAjvxbq3JlQcS0reKQjd534AtG2Qp2VnB6r3NftQg6fyMNItMG8w4xK7xBTQyWpHPOwgznOAYx6tErqeBgzU0E3kaSpyVmjZGEnS_YdjzHbPkjhfMnpkLcwv5WuXwa0RDALqVQfaxyKQk8wdB-_nmXeZTWZ5Un0UaLJOgquLjIAAlRTmsPPcA1munKbgOXg2o-eb4NOc5sKa4yR_NxeY7zgWE2qqdYRe-cOeYTKF25kkhKqjbSuuocOFlA-1S8sE9TGKSOpehW_GQVt53Qs-0TIjwG8rfJi3UuCjquqde_Yk6rQQMDbrRrkejZ3mGGdjYSsk3eLvYes9w,"point_of_interest, establishment",datasets/osm_images/not_my_vibe/not_my_vibe_32.jpg,216.416335,292,14615.1,low,afternoon,datasets/sentinel_tiles/not_my_vibe/not_my_vibe_32_sentinel.jpg,datasets/sentinel_tifs/not_my_vibe/not_my_vibe_32_sentinel.tif,51.4,28.19494709917294
